GrossQTYRan,NumPerUnit,NumPerBundle,BoxLength,BoxWidth,BoxDepth,SheetLength,SheetWidth,NumInk,PercInk,Cost1,prodmonth,CostSet,CostRun,Cost1log,CostSetlog,CostRunlog,Machine4,ProductCodeEVOL,StyleRSC,StyleRSCL,CuttingDieOthers,CuttingDieUN,Grade40,Grade200,Grade32,FluteC,GlueJointGlue,WRAY,33Medium,26Medium,RockTennMRA,NUGHZ,NUG,40Medium,WRADW,33MediumDW,26MediumDW,Michelman40E,250BoxUnit,500BoxUnit,100Coverage,15PerBundle,BoxWidth55,DCAttachment,EaInkChange,EaPlateChange,ExtGlueTab,FullDieCut,FullPartDC,HHAttachment,Ink50
10297,1000,0,14.25,4.875,3.6875,40.25,9.0625,1,0.2,0.7939386,2,-0.006,0.7999386,0.519931031,0.334674863,0.53486156,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,250,0,19,17.375,8.375,74.75,26.375,0,0,0.039513,6,0.047,-0.007487,0.407621979,0.345197232,0.418161996,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,500,25,11.125,10,7,44.25,17.625,1,0.15,0.0018786,1,-0.0518,0.0536786,0.401180822,0.325371969,0.428187522,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,500,25,11.125,10,7,44.25,17.625,1,0.15,-0.0365932,10,-0.0029,-0.0336932,0.394496089,0.335297393,0.413794745,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,500,25,11.125,10,7,44.25,17.625,1,0.15,-0.01063,1,-0.0466,0.03597,0.399018637,0.326438277,0.425308668,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,500,25,11.125,10,7,44.25,17.625,1,0.15,0.1643532,11,-0.0399,0.2042532,0.428329211,0.327808324,0.451924528,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,500,25,11.125,10,7,44.25,17.625,1,0.15,0.1654774,7,-0.0496,0.2150774,0.428511268,0.325823419,0.453581926,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,500,25,11.125,10,7,44.25,17.625,1,0.15,0.231324,12,-0.0829,0.314224,0.439043721,0.318939392,0.468475945,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5184,500,25,11.125,10,7,44.25,17.625,1,0.15,0.0969192,2,-0.0591,0.1560192,0.417266704,0.323870607,0.444461082,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969,500,25,11.125,10,7,44.25,17.625,1,0.15,0.5141522,2,-0.0099,0.5240522,0.481585793,0.333890412,0.498406915,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,500,25,11.125,10,7,44.25,17.625,1,0.15,0.5577658,7,-0.0916,0.6493658,0.487790403,0.317122738,0.515345563,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,500,25,16.375,10.75,6,56.25,17.375,1,0.15,0.0357438,3,-0.0477,0.0834438,0.406981166,0.32621293,0.43298381,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,500,25,16.375,10.75,6,56.25,17.375,1,0.15,0.0237618,9,-0.0566,0.0803618,0.404937764,0.324385356,0.432489635,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,250,25,17.75,12,12.75,61.5,25.375,1,0.15,-0.0341903,2,-0.0321,-0.0020903,0.394916635,0.329397879,0.419055926,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,250,25,17.75,12,12.75,61.5,25.375,1,0.15,0.041948,11,-0.0291,0.071048,0.408035459,0.330007701,0.430992815,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,250,25,17.75,12,12.75,61.5,25.375,1,0.15,0.4014623,6,-0.0204,0.4218623,0.465131289,0.331771356,0.484087496,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,250,25,17.75,12,12.75,61.5,25.375,1,0.15,0.4717377,6,-0.0116,0.4833377,0.47546554,0.333548027,0.492758225,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101005,2520,30,9,4.8125,7.0625,29.375,12.125,1,0.2,-0.8767725,7,0.2128,-1.0895725,0.214863523,0.376558709,0.186694861,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
533,540,0,15.375,7.125,5.625,47.5,13.875,1,0.15,0.0756154,4,0.0098,0.0658154,0.413712433,0.337838479,0.430149615,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,540,0,15.375,7.125,5.625,47.5,13.875,1,0.15,0.030789,8,-0.0327,0.063489,0.406137343,0.329275812,0.429774204,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,540,0,7.875,7.875,5.625,34,14.625,1,0.15,0.0934108,9,0.0337,0.0597108,0.416683369,0.342580577,0.429163824,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,540,0,7.875,7.875,5.625,34,14.625,1,0.15,1.0551596,8,0.134,0.9211596,0.552912228,0.361935492,0.549959913,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,100,0,22.25,12,6.125,70.5,18.75,1,0.2,-0.0194296,9,-0.0199,0.0004704,0.397491098,0.331872498,0.419479448,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222,100,0,22.25,12,6.125,70.5,18.75,1,0.2,0.0135704,2,-0.011,0.0245704,0.403192131,0.3336689,0.423445309,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
233,100,0,22.25,12,6.125,70.5,18.75,1,0.2,-0.0462644,6,-0.0824,0.0361356,0.392799343,0.319043566,0.425335678,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
529,600,0,13.625,9,11,47.25,20.5,0,0,-0.0130198,7,-0.0363,0.0232802,0.398604318,0.328542688,0.42323391,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,750,0,10.8125,7.25,8.625,38.125,16.5,0,0,0.0191646,7,0.0172,0.0019646,0.404151201,0.339312286,0.419726387,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,750,0,10.8125,7.25,8.625,38.125,16.5,0,0,-0.0116316,9,-0.0327,0.0210684,0.398845038,0.329275812,0.422871269,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,750,0,10.8125,7.25,8.625,38.125,16.5,0,0,-0.0582642,10,-0.0372,-0.0210642,0.390684804,0.328359214,0.415904845,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10460,750,0,10.8125,7.25,8.625,38.125,16.5,0,0,-0.164152,10,-0.0008,-0.163352,0.371565593,0.3357186,0.39151639,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10372,750,0,10.8125,7.25,8.625,38.125,16.5,0,0,-0.1398264,8,0.0037,-0.1435264,0.376032909,0.336619813,0.394997778,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10289,750,0,10.8125,7.25,8.625,38.125,16.5,0,0,-0.1244318,5,-0.0024,-0.1220318,0.378836517,0.335397717,0.398740977,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20786,750,0,10.8125,7.25,8.625,38.125,16.5,0,0,-0.2468332,7,0.027,-0.2738332,0.356028459,0.341256417,0.371587522,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10485,750,0,10.8125,7.25,8.625,38.125,16.5,0,0,0.467493,4,0.0112,0.456293,0.474848271,0.338117691,0.488965044,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,600,0,8.75,8.75,15.75,37,25,0,0,0.0562604,1,0.0506,0.0056604,0.41045788,0.345902796,0.420336572,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,600,0,8.75,8.75,15.75,37,25,0,0,0.0876714,8,-0.0316,0.1192714,0.415727397,0.329499576,0.438687596,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,625,25,10.5,10,6.25,43,16.875,1,0.2,-0.065758,12,-0.0591,-0.006658,0.389359046,0.323870607,0.418299435,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,625,25,10.5,10,6.25,43,16.875,1,0.2,0.1176872,11,-0.0257,0.1433872,0.420703808,0.330697798,0.4424851,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,500,0,12.75,9.25,5.5,46,15.125,1,0.25,0.0989408,9,-0.0318,0.1307408,0.417602477,0.3294589,0.440497818,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1000,500,0,13.5,13.5,2.75,56,16.75,2,0.25,0.1313,7,0.0981,0.0332,0.422942057,0.355106553,0.424856623,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3103,500,0,13.5,13.5,2.75,56,16.75,2,0.25,0.2023814,9,0.1662,0.0361814,0.434445655,0.367970581,0.425343148,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7409,900,0,13,8.8125,4.0625,45.625,13.1875,2,0.25,0.1928242,2,0.084,0.1088242,0.432916563,0.352394788,0.437032115,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11175,900,0,13,8.8125,4.0625,45.625,13.1875,2,0.25,0.392315,10,0.089,0.303315,0.463767876,0.353358346,0.466861958,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1380,120,10,14,9.25,15,49,25.5,3,0.25,-0.196924,10,-0.3861,0.189176,0.365473533,0.250663919,0.449605321,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2144,120,10,14,9.25,15,49,25.5,3,0.25,1.4898288,4,0.8083,0.6815288,0.602784181,0.473545359,0.519588554,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1773,120,10,14,9.25,15,49,25.5,3,0.25,0.7414546,12,-0.9836,1.7250546,0.512991255,0.073168262,0.638659088,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
528,900,0,11.25,7.5,5.375,39.5,13.5,1,0.2,0.4920464,7,-0.0352,0.5272464,0.478406773,0.32876683,0.498846983,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,500,5,12.375,6,12.75,38.6875,19,1,0.1,0.0879755,8,0.0273,0.0606755,0.415778101,0.341315795,0.429319756,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
414,375,0,14,13,6.125,56,19.625,0,0,-0.0354068,7,-0.0358,0.0003932,0.394703779,0.328644585,0.419466686,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3127,375,25,15,12.625,6.75,57.25,19.875,0,0,0.0155926,11,-0.0291,0.0446926,0.403539062,0.330007701,0.42672907,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5083,375,25,15,12.625,6.75,57.25,19.875,0,0,-0.1097946,7,-0.0272,-0.0825946,0.381485509,0.330393479,0.405526018,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5269,375,25,15,12.625,6.75,57.25,19.875,0,0,-0.0951078,5,-0.0499,-0.0452078,0.384127336,0.325761885,0.411861867,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10374,625,25,15.25,7.4375,8,47.375,15.875,0,0,-0.1267588,7,-0.0308,-0.0959588,0.378413891,0.32966224,0.403238606,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7702,625,25,15.25,7.4375,8,47.375,15.875,0,0,0.2271276,9,0.0189,0.2082276,0.438380055,0.339650158,0.452533822,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13346,625,25,15.25,7.4375,8,47.375,15.875,0,0,-0.0257052,10,-0.0258,9.48E-05,0.396398414,0.330677517,0.419417352,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9809,625,25,15.25,7.4375,8,47.375,15.875,0,0,0.2540442,12,0.0001,0.2539442,0.442619442,0.335898992,0.459481599,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10300,625,25,15.25,7.4375,8,47.375,15.875,0,0,0.76854,8,-0.0427,0.81124,0.516586508,0.327236293,0.536291572,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10336,750,25,15.125,7.5625,4.75,47.375,12.75,2,0.15,0.0773568,10,-0.0671,0.1444568,0.414004058,0.322219295,0.442652763,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10186,750,25,15.125,7.5625,4.75,47.375,12.75,2,0.15,0.2561868,3,0.0304,0.2257868,0.442955132,0.341928884,0.455215544,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10006,900,0,9.125,6.75,8.4375,33.75,15.6875,1,0.15,-0.1835972,7,-0.0546,-0.1289972,0.3679612,0.324796718,0.39753151,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12013,900,0,9.125,6.75,8.4375,33.75,15.6875,1,0.15,0.1250394,8,0.0075,0.1175394,0.421914106,0.337379384,0.438413576,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20026,900,0,9.125,6.75,8.4375,33.75,15.6875,1,0.15,-0.3127212,2,-0.0162,-0.2965212,0.343236339,0.33262022,0.367379331,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,900,0,9.125,6.75,8.4375,33.75,15.6875,1,0.15,0.6798338,12,0.0082,0.6716338,0.504699245,0.33751916,0.5182876,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20026,900,0,9.125,6.75,8.4375,33.75,15.6875,1,0.15,0.2646788,10,-0.0107,0.2753788,0.444283061,0.333729323,0.462701239,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20695,900,0,9.125,6.75,8.4375,33.75,15.6875,1,0.15,0.298791,10,-0.0513,0.350091,0.449576787,0.325474613,0.473740582,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30025,900,0,9.125,6.75,8.4375,33.75,15.6875,1,0.15,-0.307955,1,-0.0993,-0.208655,0.344174443,0.315508531,0.383454824,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20351,900,0,9.125,6.75,8.4375,33.75,15.6875,1,0.15,0.4806638,9,-0.0585,0.5391638,0.476760728,0.323994202,0.500484929,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40061,900,0,9.125,6.75,8.4375,33.75,15.6875,1,0.15,-0.4618382,8,0.0721,-0.5339382,0.312813644,0.350092885,0.320708759,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30026,900,0,9.125,6.75,8.4375,33.75,15.6875,1,0.15,0.3403788,1,-0.0554,0.3957788,0.455944533,0.32463222,0.480355619,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50011,900,0,9.125,6.75,8.4375,33.75,15.6875,1,0.15,-0.7180282,3,-0.0196,-0.6984282,0.25498737,0.331933173,0.285156268,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51777,900,0,9.125,6.75,8.4375,33.75,15.6875,1,0.15,-0.6436374,4,-0.0485,-0.5951374,0.272586328,0.326048968,0.307818836,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20427,900,0,9.5,8.4375,7.375,37.875,16.25,1,0.15,-0.3180674,8,-0.0491,-0.2689674,0.342181659,0.325925956,0.372484749,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10183,300,0,16,13.5,10,61,24.125,0,0,-0.1459636,3,-0.0444,-0.1015636,0.374910159,0.32688862,0.402275692,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10106,300,0,16,13.5,10,61,24.125,0,0,-0.0879352,10,-0.0319,-0.0560352,0.385411709,0.329438561,0.410036463,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16241,300,0,16,13.5,10,61,24.125,0,0,0.5363228,6,-0.0813,0.6176228,0.48475093,0.319272663,0.511116937,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5226,900,0,16.5,8.25,4.25,51.5,13,0,0,-0.1150612,9,-0.0263,-0.0887612,0.380534237,0.330576096,0.404472042,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5225,900,0,16.5,8.25,4.25,51.5,13,0,0,-0.064995,1,0.0167,-0.081695,0.389494216,0.339212862,0.405679561,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5248,900,0,16.5,8.25,4.25,51.5,13,0,0,-0.0771176,7,-0.0158,-0.0613176,0.387341624,0.332700977,0.409143105,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5294,900,0,16.5,8.25,4.25,51.5,13,0,0,-0.0487628,2,-0.0016,-0.0471628,0.392359937,0.335558188,0.411532838,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5237,900,0,16.5,8.25,4.25,51.5,13,0,0,-0.0254894,8,-0.0088,-0.0166894,0.396436034,0.334111811,0.416633419,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001,900,0,16.5,8.25,4.25,51.5,13,0,0,-0.0293662,4,-0.0355,0.0061338,0.395759702,0.328705712,0.420414669,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9111,900,0,16.5,8.25,4.25,51.5,13,0,0,-0.0113482,8,0.0512,-0.0625482,0.398894164,0.346020279,0.408934722,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9064,900,0,16.5,8.25,4.25,51.5,13,0,0,-0.0567368,3,0.0003,-0.0570368,0.390954526,0.335939069,0.409867214,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11060,900,0,16.5,8.25,4.25,51.5,13,0,0,-0.202372,5,-0.0383,-0.164072,0.364452457,0.328134862,0.391389431,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8331,900,0,16.5,8.25,4.25,51.5,13,0,0,0.0788878,11,0.0231,0.0557878,0.414260286,0.340483775,0.428529142,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8151,900,0,16.5,8.25,4.25,51.5,13,0,0,0.1944038,1,-0.0077,0.2021038,0.433169661,0.334333097,0.451594659,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,500,5,12.375,6,12.75,38.6875,19,1,0.15,0.0024255,9,-0.0235,0.0259255,0.401275112,0.331143748,0.42366723,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1817,250,25,17.375,10.25,12.75,57.25,23.625,1,0.25,0.1149427,12,0.0873,0.0276427,0.42025115,0.353030976,0.423948289,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,250,25,17.375,10.25,12.75,57.25,23.625,1,0.25,0.0335066,1,-0.0102,0.0437066,0.406600364,0.33383001,0.426568741,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,250,25,17.375,10.25,12.75,57.25,23.625,1,0.25,0.9050185,2,0.2871,0.6179185,0.53426291,0.389909952,0.511156519,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,375,0,23,13.5,5.5,75,19.5,0,0,-0.0823888,4,-0.0661,-0.0162888,0.386402286,0.322426052,0.416700073,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,375,0,23,13.5,5.5,75,19.5,0,0,0.0274928,6,-0.0058,0.0332928,0.405575077,0.334715053,0.424871775,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,375,0,23,13.5,5.5,75,19.5,0,0,0.0390632,7,-0.0016,0.0406632,0.407545557,0.335558188,0.426073493,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,375,0,23,13.5,5.5,75,19.5,0,0,0.0269952,3,-0.0177,0.0446952,0.405490133,0.332317245,0.426729492,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4151,375,0,23,13.5,5.5,75,19.5,0,0,0.1916112,1,0.0192,0.1724112,0.432722105,0.339709755,0.447011898,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,220,0,17.5,15.75,7.625,68.5,24,2,0.15,0.1078512,10,0.0867,0.0211512,0.41907934,0.352915375,0.42288485,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,220,0,17.5,15.75,7.625,68.5,24,2,0.15,0.2816622,11,-0.0999,0.3815622,0.446926708,0.315382496,0.478308006,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,220,0,17.5,15.75,7.625,68.5,24,2,0.3,-0.0280819,7,-0.0599,0.0318181,0.395983873,0.323705758,0.424630931,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
